"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni","Onthophagus obliquus"
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-07-08_a","Clermont 2_2001-07-08",2001-07-08,2001-07-09,"2001-07-08/2001-07-09",189,190,2001,7,8,"2001-07-08 2001-07-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-07-08_b","Clermont 2_2001-07-08",2001-07-08,2001-07-09,"2001-07-08/2001-07-09",189,190,2001,7,8,"2001-07-08 2001-07-09","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-08-06_a","Clermont 2_2001-08-06",2001-08-06,2001-08-07,"2001-08-06/2001-08-07",218,219,2001,8,6,"2001-08-06 2001-08-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-08-06_b","Clermont 2_2001-08-06",2001-08-06,2001-08-07,"2001-08-06/2001-08-07",218,219,2001,8,6,"2001-08-06 2001-08-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-09-06_a","Clermont 2_2001-09-06",2001-09-06,2001-09-07,"2001-09-06/2001-09-07",249,250,2001,9,6,"2001-09-06 2001-09-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-09-06_b","Clermont 2_2001-09-06",2001-09-06,2001-09-07,"2001-09-06/2001-09-07",249,250,2001,9,6,"2001-09-06 2001-09-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-10-05_a","Clermont 2_2001-10-05",2001-10-05,2001-10-06,"2001-10-05/2001-10-06",278,279,2001,10,5,"2001-10-05 2001-10-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,1,59,14,15,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-10-05_b","Clermont 2_2001-10-05",2001-10-05,2001-10-06,"2001-10-05/2001-10-06",278,279,2001,10,5,"2001-10-05 2001-10-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",0,0,0,0,4,14,3,5,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-11-21_a","Clermont 2_2001-11-21",2001-11-21,2001-11-22,"2001-11-21/2001-11-22",325,326,2001,11,21,"2001-11-21 2001-11-22","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",120,0,4,0,0,35,4,23,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-11-21_b","Clermont 2_2001-11-21",2001-11-21,2001-11-22,"2001-11-21/2001-11-22",325,326,2001,11,21,"2001-11-21 2001-11-22","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",42,0,1,0,0,4,2,40,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-12-06_a","Clermont 2_2001-12-06",2001-12-06,2001-12-07,"2001-12-06/2001-12-07",340,341,2001,12,6,"2001-12-06 2001-12-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",3,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2001-12-06_b","Clermont 2_2001-12-06",2001-12-06,2001-12-07,"2001-12-06/2001-12-07",340,341,2001,12,6,"2001-12-06 2001-12-07","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",150,0,0,0,0,235,440,1695,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2002-01-05_a","Clermont 2_2002-01-05",2002-01-05,2002-01-06,"2002-01-05/2002-01-06",5,6,2002,1,5,"2002-01-05 2002-01-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",24,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2002-01-05_b","Clermont 2_2002-01-05",2002-01-05,2002-01-06,"2002-01-05/2002-01-06",5,6,2002,1,5,"2002-01-05 2002-01-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",58,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2002-02-05_a","Clermont 2_2002-02-05",2002-02-05,2002-02-06,"2002-02-05/2002-02-06",36,37,2002,2,5,"2002-02-05 2002-02-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 1","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",55,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",134,0,0,0,0,25,0,2,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Clermont 2_2002-02-05_b","Clermont 2_2002-02-05",2002-02-05,2002-02-06,"2002-02-05/2002-02-06",36,37,2002,2,5,"2002-02-05 2002-02-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Clermont 2","Clermont 2 2","Australia","AUS","Queensland","Isaac","28 km SW Frankfield",-22.1043339,147.3329926,"EPSG:4326",4861,0.000166666666666667,"22 06.26 S","147 19.98 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","GPS","QDBPP","cattle",264,0,0,0,1,24,8,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2001-03-03_a","Wowan_2001-03-03",2001-03-03,2001-03-04,"2001-03-03/2001-03-04",62,63,2001,3,3,"2001-03-03 2001-03-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",48,0,2,0,0,21,1,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-01-27_a","Wowan_2002-01-27",2002-01-27,2002-01-28,"2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",27,0,10,0,1,37,0,3,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-01-27_b","Wowan_2002-01-27",2002-01-27,2002-01-28,"2002-01-27/2002-01-28",27,28,2002,1,27,"2002-01-27 2002-01-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",55,0,12,0,0,65,0,1,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-03-03_a","Wowan_2002-03-03",2002-03-03,2002-03-04,"2002-03-03/2002-03-04",62,63,2002,3,3,"2002-03-03 2002-03-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",118,0,1,1,0,123,0,2,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-03-03_b","Wowan_2002-03-03",2002-03-03,2002-03-04,"2002-03-03/2002-03-04",62,63,2002,3,3,"2002-03-03 2002-03-04","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",143,0,7,5,0,38,0,16,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-04-04_a","Wowan_2002-04-04",2002-04-04,2002-04-05,"2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",9,0,11,1,0,28,0,0,1,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-04-04_b","Wowan_2002-04-04",2002-04-04,2002-04-05,"2002-04-04/2002-04-05",94,95,2002,4,4,"2002-04-04 2002-04-05","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",14,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-05-05_a","Wowan_2002-05-05",2002-05-05,2002-05-06,"2002-05-05/2002-05-06",125,126,2002,5,5,"2002-05-05 2002-05-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-05-05_b","Wowan_2002-05-05",2002-05-05,2002-05-06,"2002-05-05/2002-05-06",125,126,2002,5,5,"2002-05-05 2002-05-06","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-06-17_a","Wowan_2002-06-17",2002-06-17,2002-06-18,"2002-06-17/2002-06-18",168,169,2002,6,17,"2002-06-17 2002-06-18","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 1","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",1,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Wowan_2002-06-17_b","Wowan_2002-06-17",2002-06-17,2002-06-18,"2002-06-17/2002-06-18",168,169,2002,6,17,"2002-06-17 2002-06-18","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Wowan","Wowan 2","Australia","AUS","Queensland","Banana","5 km SSW Wowan",-23.8999996,150.1833344,"EPSG:4326",7344,0.0166666666666667,"23 54.00 S","150 11.00 E","degrees decimal minutes","EPSG:4326","coordinates taken from the other trap at the same site, coordinateUncertaintyInMeters includes additional uncertainty associated with the unknown trap location within the site","eGaz","QDBPP","cattle",8,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Biloela_2001-04-12_a","Biloela_2001-04-12",2001-04-12,2001-04-13,"2001-04-12/2001-04-13",102,103,2001,4,12,"2001-04-12 2001-04-13","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Biloela","Biloela 1","Australia","AUS","Queensland","Banana","2 km NNE Biloela",-24.4198341,150.5101624,"EPSG:4326",55,0.000166666666666667,"24 25.19 S","150 30.61 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",34,0,0,0,0,21,0,13,0,0,0,0,0,0,0,0
