"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Onthophagus taurus","Euoniticellus fulvus","Euoniticellus pallipes","Onitis aygulus","Onthophagus binodis","Onitis alexis","Euoniticellus intermedius","Bubas bison","Onthophagus ferox","Onthophagus vermiculatus","Copris hispanus"
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Quairading_2012-04-04_b","Quairading_2012-04-04",2012-04-04,2012-04-05,"2012-04-04/2012-04-05",95,96,2012,4,4,"2012-04-04 2012-04-05 10:37:36","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Quairading","Quairading Trap 1","Australia","AUS","Western Australia","Corrigin","6 km ESE Adamsvale",-32.188179,117.666051,"EPSG:4326",31,1e-05,-32.188179,117.666051,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,21,2,0,7,4,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikup_2012-04-16_a","Narrikup_2012-04-16",2012-04-16,2012-04-17,"2012-04-16/2012-04-17",107,108,2012,4,16,"2012-04-16 2012-04-17 16:18:04","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikup","Narrikup Trap 2","Australia","AUS","Western Australia","Plantagenet","6 km SSW Narrikup",-34.725057,117.728324,"EPSG:4326",31,1e-05,-34.725057,117.728324,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,2,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Jingalup_2012-04-17_a","Jingalup_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 10:20:05","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Jingalup","Jingalup Trap 2","Australia","AUS","Western Australia","Kojonup","7 km ENE Jingalup",-34.003891,116.97241,"EPSG:4326",31,1e-05,-34.003891,116.97241,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",3,0,0,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2012-04-17_a","Kojonup_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 10:56:40","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 1","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908095,117.182348,"EPSG:4326",31,1e-05,-33.908095,117.182348,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,0,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2012-04-17_b","Kojonup_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 10:57:15","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 2","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908102,117.182336,"EPSG:4326",31,1e-05,-33.908102,117.182336,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2012-04-17_a","Duranillin_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 13:07:41","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 1","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479275,116.827276,"EPSG:4326",31,1e-05,-33.479275,116.827276,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",3,0,2,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2012-04-17_b","Duranillin_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 13:08:19","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 2","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479177,116.827388,"EPSG:4326",31,1e-05,-33.479177,116.827388,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,2,0,0,0,1,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2012-04-17_a","Narrikine_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 14:20:05","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 2","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968848,116.751078,"EPSG:4326",31,1e-05,-32.968848,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,1,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2012-04-17_b","Narrikine_2012-04-17",2012-04-17,2012-04-18,"2012-04-17/2012-04-18",108,109,2012,4,17,"2012-04-17 2012-04-18 14:20:33","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 1","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968845,116.751078,"EPSG:4326",31,1e-05,-32.968845,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,2,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2012-04-16_a","Manjimup_2012-04-16",2012-04-16,2012-04-17,"2012-04-16/2012-04-17",107,108,2012,4,16,"2012-04-16 2012-04-17","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 2","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322194,116.087985,"EPSG:4326",31,1e-05,-34.322194,116.087985,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",21,1,0,0,3,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2012-04-16_b","Manjimup_2012-04-16",2012-04-16,2012-04-17,"2012-04-16/2012-04-17",107,108,2012,4,16,"2012-04-16 2012-04-17","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 1","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322199,116.087979,"EPSG:4326",31,1e-05,-34.322199,116.087979,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",6,0,0,0,2,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Vasse_2012-04-16_a","Vasse_2012-04-16",2012-04-16,2012-04-17,"2012-04-16/2012-04-17",107,108,2012,4,16,"2012-04-16 2012-04-17","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Vasse","Vasse Trap 1","Australia","AUS","Western Australia","Busselton","3 km SSW Chapman Hill",-33.750399,115.337179,"EPSG:4326",31,1e-05,-33.750399,115.337179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",5,0,13,0,1,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Vasse_2012-04-16_b","Vasse_2012-04-16",2012-04-16,2012-04-17,"2012-04-16/2012-04-17",107,108,2012,4,16,"2012-04-16 2012-04-17","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Vasse","Vasse Trap 2","Australia","AUS","Western Australia","Busselton","3 km SSW Chapman Hill",-33.7504,115.337179,"EPSG:4326",31,1e-05,-33.7504,115.337179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",6,0,17,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Bullsbrook_2012-04-23_a","Bullsbrook_2012-04-23",2012-04-23,2012-04-24,"2012-04-23/2012-04-24",114,115,2012,4,23,"2012-04-23 2012-04-24 08:34:22","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Bullsbrook","Bullsbrook Trap 1","Australia","AUS","Western Australia","Swan","5 km N Bullsbrook",-31.711725,116.008171,"EPSG:4326",31,1e-05,-31.711725,116.008171,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Bullsbrook_2012-04-23_b","Bullsbrook_2012-04-23",2012-04-23,2012-04-24,"2012-04-23/2012-04-24",114,115,2012,4,23,"2012-04-23 2012-04-24 08:34:57","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Bullsbrook","Bullsbrook Trap 2","Australia","AUS","Western Australia","Swan","5 km N Bullsbrook",-31.711522,116.007969,"EPSG:4326",31,1e-05,-31.711522,116.007969,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,4,0,0,1,2,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Quairading_2012-05-08_a","Quairading_2012-05-08",2012-05-08,2012-05-09,"2012-05-08/2012-05-09",129,130,2012,5,8,"2012-05-08 2012-05-09 11:43:16","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Quairading","Quairading Trap 2","Australia","AUS","Western Australia","Corrigin","6 km ESE Adamsvale",-32.188177,117.665843,"EPSG:4326",31,1e-05,-32.188177,117.665843,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,1,5,8,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Clackline_2012-05-08_a","Clackline_2012-05-08",2012-05-08,2012-05-09,"2012-05-08/2012-05-09",129,130,2012,5,8,"2012-05-08 2012-05-09 13:59:23","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Clackline","Clackline Trap 2","Australia","AUS","Western Australia","Northam","2 km S Mokine",-31.729294,116.574014,"EPSG:4326",31,1e-05,-31.729294,116.574014,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",3,0,0,0,0,0,5,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Quairading_2012-05-08_b","Quairading_2012-05-08",2012-05-08,2012-05-09,"2012-05-08/2012-05-09",129,130,2012,5,8,"2012-05-08 2012-05-09 11:42:49","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Quairading","Quairading Trap 1","Australia","AUS","Western Australia","Corrigin","6 km ESE Adamsvale",-32.188179,117.666051,"EPSG:4326",31,1e-05,-32.188179,117.666051,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,1,5,8,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2012-05-15_a","Narrikine_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 15:08:18","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 1","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968845,116.751078,"EPSG:4326",31,1e-05,-32.968845,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,10,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikup_2012-05-14_a","Narrikup_2012-05-14",2012-05-14,2012-05-15,"2012-05-14/2012-05-15",135,136,2012,5,14,"2012-05-14 2012-05-15 16:17:16","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikup","Narrikup Trap 2","Australia","AUS","Western Australia","Plantagenet","6 km SSW Narrikup",-34.725057,117.728324,"EPSG:4326",31,1e-05,-34.725057,117.728324,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Jingalup_2012-05-15_a","Jingalup_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 11:53:47","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Jingalup","Jingalup Trap 1","Australia","AUS","Western Australia","Kojonup","7 km ENE Jingalup",-34.004007,116.972397,"EPSG:4326",31,1e-05,-34.004007,116.972397,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2012-05-15_a","Kojonup_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 12:20:59","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 2","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908102,117.182336,"EPSG:4326",31,1e-05,-33.908102,117.182336,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,12,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2012-05-15_a","Duranillin_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 2","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479177,116.827388,"EPSG:4326",31,1e-05,-33.479177,116.827388,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,0,10,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2012-05-15_b","Narrikine_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 15:10:09","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 2","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968848,116.751078,"EPSG:4326",31,1e-05,-32.968848,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,0,3,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Jingalup_2012-05-15_b","Jingalup_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 11:52:23","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Jingalup","Jingalup Trap 2","Australia","AUS","Western Australia","Kojonup","7 km ENE Jingalup",-34.003891,116.97241,"EPSG:4326",31,1e-05,-34.003891,116.97241,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,3,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2012-05-15_b","Duranillin_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 13:33:29","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 1","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479275,116.827276,"EPSG:4326",31,1e-05,-33.479275,116.827276,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2012-05-15_b","Kojonup_2012-05-15",2012-05-15,2012-05-16,"2012-05-15/2012-05-16",136,137,2012,5,15,"2012-05-15 2012-05-16 12:20:29","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 1","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908095,117.182348,"EPSG:4326",31,1e-05,-33.908095,117.182348,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,0,22,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Clackline_2012-05-08_b","Clackline_2012-05-08",2012-05-08,2012-05-09,"2012-05-08/2012-05-09",129,130,2012,5,8,"2012-05-08 2012-05-09","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Clackline","Clackline Trap 1","Australia","AUS","Western Australia","Northam","2 km S Mokine",-31.729248,116.574213,"EPSG:4326",31,1e-05,-31.729248,116.574213,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,0,0,0,0,5,2,1,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Badgingarra_2012-05-30_a","Badgingarra_2012-05-30",2012-05-30,2012-05-31,"2012-05-30/2012-05-31",151,152,2012,5,30,"2012-05-30 2012-05-31 13:52:40","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Badgingarra","Badgingarra Trap 1","Australia","AUS","Western Australia","Dandaragan","8 km NNE Boothendarra",-30.277467,115.591779,"EPSG:4326",31,1e-05,-30.277467,115.591779,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,1,0,7,0,0,0
